Product Name,Brand Name,Price,Rating,Reviews,Review Votes
BLU Energy X Plus Smartphone - With 4000 mAh Super Battery- Global GSM Unlocked - Grey,BLU,139.0,2,I give this phone only a 2 cuz it would not work. It would not send or receive picture messages and would not connect to the internet. It only worked on Wi-Fi. Other than that the build quality was superb. I had purchased the blue studio energy and it work perfectly. Do to loosing that one I was forced to purchase this one. I also noticed that the battery life wasn't as long as the studio energy.,0.0
Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone w/ 13 MP Camera - Red (No Warranty),Samsung,288.89,3,works fine but cant send any mms messages so I have to call and get it checked out I don't know if its a network error or phone error!!!,
HTC One M8 32GB Unlocked GSM 4G LTE Android Smartphone - Amber Gold,,190.99,5,Very pleased with my phone an order.,1.0
"Blu Studio C Mini Quad Core, 4.7"" IPS, Android 4.4 KK, 4G HSPA+, 5MP Camera - Unlocked Cell Phones -Black",BLU,70.4,5,very very smarphone,1.0
BLU Dash X Smartphone - US GSM Unlocked - White,BLU,89.0,3,Good friends ... the phone arrived in good condition but there was a problem I miss in the protective lining ... I hope to have answers on this detail because the photographs and specifications of the phone says it comes with original lining BLU Thanks ...,0.0
LG Optimus G Pro E980 32GB Unlocked GSM 4G LTE Android Phone - Black,LG,105.0,5,"Full of features, you may want to carry an extra battery.",0.0
LG Electronics LG-D855-G3-32GB Unlocked Cell Phone - Retail Packaging - Black Gold - (International Version no warranty),LG Electronics,225.95,5,very good phone!!! just perfect :),0.0
"BLU Dash M - 5.0"" Smartphone - US GSM Unlocked - White",BLU,69.96,4,I bought this phone for my sis and she loves it. She is Jamaica and the phone is working fine there. However most BLU phones normally comes with a clear case in the package but this one did not come with any also there was no earphone in the box.,2.0
Apple iPhone 5s 32GB (Silver) - AT&T,Apple,43.95,5,Sweeeeeeeet,0.0
"Sony Xperia Z5 Dual E6683 3GB/32GB 23MP 5.2"" 4G LTE Smartphone (White) - International Stock No Warranty",Sony,397.0,5,I upgraded from Xperia z2 to this Dual Sim z5. Im very happy with this purchase. It was a logical upgrade as most of everything is the same- however Sony has made decent upgrades. the exposed charging port is 100% better then the old hidden under a flap on the side of the phone. Also the Finger print reader works flawless and is hidden under the power button on the side. Speed and performance wise ill say the Snapdragon 810 is a mild improvement then the Snapdragon 801 in the z2. I have noticed the phone gets much warmer when i have it doing tasks such as backups or downloading larger files while doing other tasks as surfing the web. However being a water resistant phone cooling it off is as easy as running cool tap water over the front and back of the phone. Battery life has also been more or less the same. I can get a full days of use without much issueUsing the Dual sim feature is awesome as i dont need to carry 2 phones around. this phone also makes it easy to switch between sims 1 and 2 without physically handling the sim cards.,9.0
BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone with Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - White Blue,BLU,26.41,4,"I bought this for my husband, I already own a blu smart phone my self and love this brand of phones, he is not into the smart phones and likes to keep it simple, anyways he needed a new phone and when I seen this simple one from blu I decided to get it, for 20 something bucks its not bad , now you do not get any internet with it , just has a radio and mp3 mp4 player to upload your music files to, like I said it is a simple phone and that's what my husband wanted ...I just got him the simple mobile dual sim kit, and activated this morning, that's who my phone services are with, check tho first to make sure they have service in your area... I did read some of the negative reviews , but I figured if the phone does stop working its not the end of the world it was only 20 something bucks and I can always get a new blu phone .",0.0
Nokia - Lumia 710 White 8Gb WiFi Windows Unlocked 3G GSM Bar Cell Phone,,168.0,5,The product arrived in good condition and 100% functional and operational.,0.0
LG Nexus 5X Unlocked Smartphone with 5.2-Inch 32GB H790 4G LTE (Carbon Black),LG,399.0,5,Great product.,0.0
BlackBerry Curve 9300 3G Unlocked GSM Smartphone w/ 2MP Camera - Red,BlackBerry,59.99,5,bien,0.0
HTC DROID INCREDIBLE ADR 6300 3G Android Phone Black (Verizon Wireless),HTC,29.99,1,"i recieved the package back in july 2012, needless to say i am not a happy custumer,problems with the phone and battery from day one.",1.0
BLU Studio 5.0 C HD Smartphone - Unlocked - Orange,BLU,115.0,5,BLU is awesome! Great phone. Would luv to review future phones from them. Went in this one with mixed feeling. Am very pleased with it. Doesn't feel like a low end phone. Durable and all functions work well. Fast loading and large BEAUTIFUL SCREEN. I am PLEASANTLY surprised. I have a new cell phone company in my life for the future. Luv u BLU!,0.0
Blackberry Curve 9320 White WiFi Keyboard Unlocked QuadBand,,99.99,5,"es un telf muy completo, mi hija quedo encantada, le puse la linea movistar aqui en venezuela y trabaja super bien,",0.0
BLU Life Pure Unlocked Phone (Black),BLU,150.0,4,Great phone for the time it lasted they never updated the phone OS like they promised when i bought it. started having problems with phone disconnecting if you held phone too close to the bottom sound volume always seemed on low side. great cameras nice pics.the back button stopped working phone would get really hot at times one year eight months and the phone is going bye bye wont be buying a Blu this time,
BLU Studio C Super Camera -Unlocked Smartphone - US GSM- White,BLU,99.0,4,great phone,0.0
Apple iPhone 6s 128 GB International Warranty Unlocked Cellphone - Retail Packaging (Rose Gold),Apple,649.0,5,"Love my iphone 6s 64Gb!! Right screen size, right storage, no worries.",0.0
Apple iPhone 5C A1532 Verizon Wireless 16 GB Cell Phone - Pink,,39.99,1,"The phone I received was not ""Verizon"" as stated. Don't waste your time or money.",
Apple iPhone 4S 32GB White - Unlocked,,155.0,4,Its very fast and looks good At the beggining but now runs hot and the back cover is not original,0.0
Samsung Galaxy Grand Prime DUOS G531H/DS - White (International Version),Samsung,169.99,5,It's a great phone and I am enjoying it not too expensive will recommend,0.0
Apple iPhone 5s 16GB Space Gray - Cricket Wireless,,344.98,5,Bary good,0.0
"Nokia X2-01 QWERTY keyboard, Quadband, A2DP, Bluetooth, Unlocked international Version Phone with Warranty (Black/Grey)",Nokia,34.99,5,Excelent,0.0
"LG G4 Unlocked Smartphone with 32GB Internal Memory, 16 MP Camera and 5.5-Inch IPS Quantum Display for GSM and CDMA, US Warranty (Black Leather)",LG,324.84,5,"I got this for my mom's birthday, and she loves it. She upgraded from an LG Leon, so the bigger screen and the ability to do things faster was a great upgrade. She loves it, and I personally like it a lot too. The leather back is beautiful. It was a good price too!",2.0
"POSH Revel S500a - 5.0"", 4G, Android 4.4 Kit Kat, Dual-core, 4GB, 8MP Camera, Dual Sim Smartphone (Blue)",Posh Mobile,78.39,4,"I really like this phone and currently have two working Sim cards in it. The inclusion of a case and screen protector really was nice as it would otherwise have been difficult to find a case for it. The only things that I find disappointing are:1) the camera - no auto focus. It does have flash though, which is good. Based on previous reviews, this was no surprise to me.2) Every once in a while the Menu/Home/Return buttons are unresponsive. I wish they had been built into the actual screen instead.3) The volume button - the fact that it is large and directly opposite the power button means that when I turn the phone on or off with one hand, I inadvertently hit it.All things considered, I really do enjoy having this phone and would recommend it to others.",0.0
SONY XPERIA Z3 COMPACT D5803 16GB (FACTORY UNLOCKED) INTERNATIONAL MODEL- WHITE No-Warranty,Sony,799.0,3,This device is as comparable to other devices on the market and what one comes to expect from SONY ERICSSON.,0.0
"Samsung Galaxy Note 4 N910H Unlocked Cellphone, Retail Packaging, 32GB, White",Samsung,320.61,5,Nice phonebut I'm getting only 3g network with t mobile..,1.0
BLU Dash JR 4.0 K Smartphone - Unlocked - Blue,BLU,99.99,5,yes,0.0
OtterBox Defender Series Protective Case for Galaxy S5 - White/Deep Water Blue,Defender,14.99,5,Awesome,0.0
Samsung Galaxy Note 4 SM-N910H N910 Factory Unlocked International Model (Frost White),Samsung,449.99,5,Wow!!! I am just amazed! This phone is perfect and the seller and service is amazing!!! Thank you so much. Such a beautiful phone! Doesnt even look used! It's in perfect condition. I bought it for my grandma but I feel like keeping it for myself!lol. Super fast shipping came sooner then expected. I will definatly recommend this seller. You will not regret it :),0.0
"Samsung Galaxy S4 SGH-I337 Unlocked GSM Smartphone with 13 MP Camera, Touchscreen and 16 GB Storage, Black",Samsung,183.99,5,Love the phone!,0.0
LG V10 Unlocked Smartphone - International Version (White),,419.0,1,"I was super excited to receive this item after saving up money to purchase the LG V10. The first 3 weeks it was working well , but then the fingerprint sensor stopped working and it started getting slower. I didn't know what was happening to it, I take good care of my stuff and always make sure my phone is clean and I make sure to stop running apps when I'm not using them. In only three and a half months of purchasing the LGV10, during a call my phone just started making this really weird high pitched noise and it died. It tried to hard factory reset but it didn't work, I purchased a new battery thinking it might just be that, but still didn't work. I looked this up online and found out that this is very common for LG phones. I don't recommend buying LG phones.",0.0
"LG Optimus L7 II Unlocked Phone P715, 4 GB, White - International Version No Warranty",,135.0,4,excellent,0.0
Samsung Galaxy S5 Mini G800F 16GB 4G LTE Unlocked GSM Android Phone - Gold,,299.0,4,Kinda small,0.0
"Blackberry Gemini 8520 White Unlocked Cell Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version with No Warranty (White)",BlackBerry,39.99,2,"The phone came all right, but the BATTERY did not last more than two hours. Was DAMAGED. I had to buy a new batery.",1.0
"LG G3 Stylus 3G D690, Dual Sim, 8GB, Unlocked (White) - International Version (No Warranty)",LG,151.86,4,Great phone. Would recommend to others.,0.0
Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,4,"Aside from relatively quickly dying battery, phone is very good. Please be sure to understand your ""carrier/service provider's"" cellular phone requirements before buying this.",2.0
"POSH MOBILE TITAN PRO HD ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE EXTRA-large HD display, 13MP Camera and 8GB of Storage. 1 Year warranty. (Model#: E550 WHITE)",Posh Mobile,97.99,1,Fifth phone (same model) within 4 months. Lets just hope they honor their ! year warranty.I can't honestly recommend this phone to anyone. I had the previous model of this the 500 and it was a solid phone. This rendition is certainly not.,0.0
"Blackberry 9650 Bold Unlocked GSM Smartphone with 3 MP Camera, Bluetooth, 3G, Wi-Fi, and MicroSd Slot (Black)",BlackBerry,73.99,5,Excelente,0.0
Sony Xperia M5 E5653 16GB 5-inch 4G LTE Factory Unlocked (BLACK) - International Stock No Warranty,Sony,238.5,1,"It only worked for 10 minutes, then it turned off. Then on and off couple of times until it never went back. Very dissapointed.",0.0
Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,5,Worked good. Although with heavy scratch :(. Just glad it works well. Thanks,
"Blackberry Gemini 8520 White Unlocked Cell Phone with 2 MP Camera, Bluetooth, Wi-Fi--International Version with No Warranty (White)",BlackBerry,39.99,1,"The phone did not work ,i had purchase it as a gift and was so embarrass . I wish i could refund the Phone.",0.0
Samsung G870A Galaxy S5 Active for AT&T [Camo Green],,269.95,5,Item as described,0.0
Motorola Moto E (1st Generation) - Black - 4 GB - Global GSM Unlocked Phone,Motorola,109.99,4,"Cellular good, but a little dated for 2016",0.0
"BLU Life Pure XL Full HD, 16MP, 2.2GHz Quad Core, (16GB+2GB RAM) - Unlocked Cell Phones - Retail Packaging - White",BLU,245.0,5,Buena,0.0
Samsung Galaxy J1 Ace J110M 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone - Black,Samsung,129.99,5,Celular 100%funcional en venezuela,0.0
GreatCall Jitterbug5 Easy-to-Use Cell Phone and Medical Alert Device for Seniors - White,Jitterbug,94.49,5,"Just like all the other reviews out there, I had the same success with the Jitterbug.Here's the story: My family got together in Pittsburg, PA to attend a niece's wedding. We all pooled funds and stayed at a resort house. My parents were there, complete with ancient cell phone from ??? carrier. My sister witnessed my mother charging this phone in the morning. By mid afternoon, the cell phone had died.My sister said it was time to get the parents a new phone. Jitterbug anyone?I took on the responsibility of ordering and programing the phone. I then mailed it to my parents. At first, they resisted, saying that ""there's nothing wrong with my old phone..."" But then they both tried it and both agreed that they liked the phone. Text capability. well, we're still getting used to that new feature!!Overall, great phone!",3.0
Apple iPhone 7 Unlocked Phone 32 GB - US Version (Silver),Apple,698.45,5,OK,0.0
